time,contact_LF,contact_RF,contact_LH,contact_RH,hip_LF,hip_RF,hip_LH,hip_RH,knee_LF,knee_RF,knee_LH,knee_RH
1.56,0,1,1,0,-0.12849971003557897,0.12849971003557895,0.12849971003557895,-0.12849971003557897,0.325232217219325,-0.32523221721932505,-0.32523221721932505,0.325232217219325
1.57,0,1,1,0,-0.14862501049238896,0.14862501049238894,0.14862501049238894,-0.14862501049238896,0.29882492525690524,-0.2988249252569053,-0.2988249252569053,0.29882492525690524
1.58,0,1,1,0,-0.16816375593309343,0.1681637559330934,0.1681637559330934,-0.16816375593309343,0.27123830783461955,-0.2712383078346196,-0.2712383078346196,0.27123830783461955
1.59,0,1,1,0,-0.1870388358558422,0.18703883585584216,0.18703883585584216,-0.1870388358558422,0.2425812367283063,-0.24258123672830637,-0.24258123672830637,0.2425812367283063
1.6,0,1,1,0,-0.20517575894338397,0.2051757589433839,0.2051757589433839,-0.20517575894338397,0.21296680830545173,-0.21296680830545178,-0.21296680830545178,0.21296680830545173
1.61,0,1,1,0,-0.22250294704626464,0.22250294704626458,0.22250294704626458,-0.22250294704626464,0.1825118971854945,-0.18251189718549457,-0.18251189718549457,0.1825118971854945
1.62,0,1,1,0,-0.23895201766908042,0.2389520176690804,0.2389520176690804,-0.23895201766908042,0.15133669498910138,-0.15133669498910146,-0.15133669498910146,0.15133669498910138
1.6300000000000001,0,1,1,0,-0.25445805384494913,0.2544580538449491,0.2544580538449491,-0.25445805384494913,0.11956423599674564,-0.1195642359967457,-0.1195642359967457,0.11956423599674564
1.6400000000000001,0,1,1,0,-0.2689598603331187,0.26895986033311864,0.26895986033311864,-0.2689598603331187,0.08731991158861428,-0.08731991158861434,-0.08731991158861434,0.08731991158861428
1.6500000000000001,0,1,1,0,-0.28240020512862546,0.2824002051286254,0.2824002051286254,-0.28240020512862546,0.05473097538211561,-0.05473097538211567,-0.05473097538211567,0.05473097538211561
1.6600000000000001,0,1,1,0,-0.2947260453308714,0.2947260453308713,0.2947260453308713,-0.2947260453308714,0.02192604101998702,-0.021926041019987085,-0.021926041019987085,0.02192604101998702
1.67,0,1,1,0,-0.3058887364797179,0.3058887364797179,0.3058887364797179,-0.3058887364797179,-0.010965425408990297,0.010965425408990233,0.010965425408990233,-0.010965425408990297
1.68,0,1,1,0,-0.31584422453295014,0.3158442245329501,0.3158442245329501,-0.31584422453295014,-0.0438136163135056,0.04381361631350554,0.04381361631350554,-0.0438136163135056
1.69,0,1,1,0,-0.3245532197274516,0.3245532197274516,0.3245532197274516,-0.3245532197274516,-0.07648889489096972,0.07648889489096966,0.07648889489096966,-0.07648889489096972
1.7,0,1,1,0,-0.33198135163795056,0.33198135163795056,0.33198135163795056,-0.33198135163795056,-0.10886230674475036,0.1088623067447503,0.1088623067447503,-0.10886230674475036
1.71,0,1,1,0,-0.33809930482138734,0.3380993048213873,0.3380993048213873,-0.33809930482138734,-0.14080608880826662,0.14080608880826656,0.14080608880826656,-0.14080608880826662
1.72,0,1,1,0,-0.34288293451157364,0.34288293451157364,0.34288293451157364,-0.34288293451157364,-0.17219417356743963,0.17219417356743955,0.17219417356743955,-0.17219417356743963
1.73,0,1,1,0,-0.3463133619075551,0.3463133619075551,0.3463133619075551,-0.3463133619075551,-0.2029026865915777,0.20290268659157765,0.20290268659157765,-0.2029026865915777
1.74,0,1,1,0,-0.3483770486796126,0.3483770486796126,0.3483770486796126,-0.3483770486796126,-0.23281043540915794,0.23281043540915788,0.23281043540915788,-0.23281043540915794
1.75,0,1,1,0,-0.3490658503988659,0.3490658503988659,0.3490658503988659,-0.3490658503988659,-0.26179938779914896,0.2617993877991489,0.2617993877991489,-0.26179938779914896
1.76,0,1,1,0,-0.3483770486796126,0.34837704867961267,0.34837704867961267,-0.3483770486796126,-0.28975513761026006,0.28975513761026,0.28975513761026,-0.28975513761026006
1.77,0,1,1,0,-0.3463133619075551,0.3463133619075551,0.3463133619075551,-0.3463133619075551,-0.316567356269754,0.3165673562697539,0.3165673562697539,-0.316567356269754
1.78,0,1,1,0,-0.3428829345115737,0.3428829345115737,0.3428829345115737,-0.3428829345115737,-0.34213022819992,0.34213022819991995,0.34213022819991995,-0.34213022819992
1.79,0,1,1,0,-0.3380993048213874,0.3380993048213874,0.3380993048213874,-0.3380993048213874,-0.36634286842381353,0.3663428684238135,0.3663428684238135,-0.36634286842381353
1.8,0,1,1,0,-0.33198135163795073,0.33198135163795073,0.33198135163795073,-0.33198135163795073,-0.38910972071217476,0.3891097207121747,0.3891097207121747,-0.38910972071217476
1.81,0,1,1,0,-0.3245532197274517,0.32455321972745177,0.32455321972745177,-0.3245532197274517,-0.41034093470020694,0.4103409347002069,0.4103409347002069,-0.41034093470020694
1.82,0,1,1,0,-0.31584422453295025,0.3158442245329503,0.3158442245329503,-0.31584422453295025,-0.42995272048591887,0.42995272048591887,0.42995272048591887,-0.42995272048591887
1.83,0,1,1,0,-0.3058887364797181,0.3058887364797181,0.3058887364797181,-0.3058887364797181,-0.4478676793105859,0.44786767931058585,0.44786767931058585,-0.4478676793105859
1.84,0,1,1,0,-0.29472604533087116,0.2947260453308712,0.2947260453308712,-0.29472604533087116,-0.46401510901629384,0.46401510901629384,0.46401510901629384,-0.46401510901629384
1.85,0,1,1,0,-0.2824002051286256,0.2824002051286257,0.2824002051286257,-0.2824002051286256,-0.4783312830750532,0.4783312830750531,0.4783312830750531,-0.4783312830750532
1.86,0,1,1,0,-0.2689598603331185,0.2689598603331185,0.2689598603331185,-0.2689598603331185,-0.49075970208829206,0.490759702088292,0.490759702088292,-0.49075970208829206
1.87,0,1,1,0,-0.2544580538449489,0.25445805384494896,0.25445805384494896,-0.2544580538449489,-0.501251316764169,0.501251316764169,0.501251316764169,-0.501251316764169
1.8800000000000001,0,1,1,0,-0.2389520176690802,0.23895201766908022,0.23895201766908022,-0.2389520176690802,-0.5097647214927218,0.5097647214927218,0.5097647214927218,-0.5097647214927218
1.8900000000000001,0,1,1,0,-0.22250294704626436,0.22250294704626442,0.22250294704626442,-0.22250294704626436,-0.5162663177548912,0.5162663177548912,0.5162663177548912,-0.5162663177548912
1.9000000000000001,0,1,1,0,-0.2051757589433842,0.20517575894338422,0.20517575894338422,-0.2051757589433842,-0.5207304467205273,0.5207304467205273,0.5207304467205273,-0.5207304467205273
1.9100000000000001,0,1,1,0,-0.1870388358558419,0.18703883585584197,0.18703883585584197,-0.1870388358558419,-0.5231394905120694,0.5231394905120694,0.5231394905120694,-0.5231394905120694
1.92,0,1,1,0,-0.1681637559330937,0.16816375593309374,0.16816375593309374,-0.1681637559330937,-0.5234839417342595,0.5234839417342595,0.5234839417342595,-0.5234839417342595
1.93,0,1,1,0,-0.14862501049238924,0.14862501049238927,0.14862501049238927,-0.14862501049238924,-0.5217624409954884,0.5217624409954884,0.5217624409954884,-0.5217624409954884
1.94,0,1,1,0,-0.12849971003557928,0.1284997100355793,0.1284997100355793,-0.12849971003557928,-0.5179817822726933,0.5179817822726933,0.5179817822726933,-0.5179817822726933
1.95,0,1,1,0,-0.10786727992919275,0.10786727992919279,0.10786727992919279,-0.10786727992919275,-0.5121568860986344,0.5121568860986344,0.5121568860986344,-0.5121568860986344
1.96,0,1,1,0,-0.08680914694879832,0.08680914694879836,0.08680914694879836,-0.08680914694879832,-0.5043107406773687,0.5043107406773687,0.5043107406773687,-0.5043107406773687
1.97,0,1,1,0,-0.0654084179247238,0.06540841792472384,0.06540841792472384,-0.0654084179247238,-0.4944743111603111,0.4944743111603111,0.4944743111603111,-0.4944743111603111
1.98,0,1,1,0,-0.04374955175736346,0.04374955175736351,0.04374955175736351,-0.04374955175736346,-0.4826864174409279,0.48268641744092794,0.48268641744092794,-0.4826864174409279
1.99,0,1,1,0,-0.02191802609648642,0.021918026096486458,0.021918026096486458,-0.02191802609648642,-0.4689935809503537,0.46899358095035376,0.46899358095035376,-0.4689935809503537
2.0,0,1,1,0,-1.7099295055304798e-16,2.1374118819131e-16,2.1374118819131e-16,-1.7099295055304798e-16,-0.4534498410585547,0.45344984105855474,0.45344984105855474,-0.4534498410585547
2.0100000000000002,1,0,0,1,0.021918026096486694,-0.021918026096486652,-0.021918026096486652,0.021918026096486694,-0.4361165418056239,0.4361165418056239,0.4361165418056239,-0.4361165418056239
2.02,1,0,0,1,0.04374955175736312,-0.04374955175736308,-0.04374955175736308,0.04374955175736312,-0.4170620898048831,0.4170620898048831,0.4170620898048831,-0.4170620898048831
2.0300000000000002,1,0,0,1,0.06540841792472346,-0.0654084179247234,-0.0654084179247234,0.06540841792472346,-0.3963616842732258,0.3963616842732259,0.3963616842732259,-0.3963616842732258
2.04,1,0,0,1,0.08680914694879799,-0.08680914694879795,-0.08680914694879795,0.08680914694879799,-0.3740970202541717,0.37409702025417174,0.37409702025417174,-0.3740970202541717
2.05,1,0,0,1,0.10786727992919182,-0.10786727992919178,-0.10786727992919178,0.10786727992919182,-0.35035596620484655,0.3503559662048466,0.3503559662048466,-0.35035596620484655
2.06,1,0,0,1,0.12849971003557895,-0.12849971003557947,-0.12849971003557947,0.12849971003557895,-0.32523221721932505,0.3252322172193244,0.3252322172193244,-0.32523221721932505
2.07,1,0,0,1,0.14862501049238838,-0.14862501049238777,-0.14862501049238777,0.14862501049238838,-0.298824925256906,0.29882492525690685,0.29882492525690685,-0.298824925256906
2.08,1,0,0,1,0.1681637559330934,-0.16816375593309335,-0.16816375593309335,0.1681637559330934,-0.2712383078346196,0.27123830783461966,0.27123830783461966,-0.2712383078346196
2.09,1,0,0,1,0.18703883585584166,-0.1870388358558411,-0.1870388358558411,0.18703883585584166,-0.2425812367283072,0.2425812367283081,0.2425812367283081,-0.2425812367283072
2.1,1,0,0,1,0.2051757589433839,-0.20517575894338388,-0.20517575894338388,0.2051757589433839,-0.21296680830545178,0.21296680830545187,0.21296680830545187,-0.21296680830545178
2.11,1,0,0,1,0.22250294704626414,-0.22250294704626408,-0.22250294704626408,0.22250294704626414,-0.18251189718549543,0.1825118971854955,0.1825118971854955,-0.18251189718549543
2.12,1,0,0,1,0.2389520176690804,-0.23895201766907992,-0.23895201766907992,0.2389520176690804,-0.15133669498910146,0.1513366949891024,0.1513366949891024,-0.15133669498910146
2.13,1,0,0,1,0.2544580538449487,-0.25445805384494863,-0.25445805384494863,0.2544580538449487,-0.1195642359967466,0.11956423599674666,0.11956423599674666,-0.1195642359967466
2.14,1,0,0,1,0.26895986033311864,-0.26895986033311825,-0.26895986033311825,0.26895986033311864,-0.08731991158861434,0.08731991158861532,0.08731991158861532,-0.08731991158861434
2.15,1,0,0,1,0.2824002051286254,-0.2824002051286258,-0.2824002051286258,0.2824002051286254,-0.05473097538211567,0.05473097538211481,0.05473097538211481,-0.05473097538211567
2.16,1,0,0,1,0.2947260453308713,-0.2947260453308713,-0.2947260453308713,0.2947260453308713,-0.021926041019987085,0.02192604101998715,0.02192604101998715,-0.021926041019987085
2.17,1,0,0,1,0.3058887364797179,-0.3058887364797182,-0.3058887364797182,0.3058887364797179,0.010965425408990233,-0.010965425408991099,-0.010965425408991099,0.010965425408990233
2.18,1,0,0,1,0.31584422453295036,-0.31584422453295036,-0.31584422453295036,0.31584422453295036,0.04381361631350647,-0.04381361631350641,-0.04381361631350641,0.04381361631350647
2.19,1,0,0,1,0.3245532197274516,-0.3245532197274516,-0.3245532197274516,0.3245532197274516,0.07648889489096966,-0.07648889489096959,-0.07648889489096959,0.07648889489096966
2.2,1,0,0,1,0.3319813516379508,-0.33198135163795095,-0.33198135163795095,0.3319813516379508,0.10886230674475121,-0.10886230674475204,-0.10886230674475204,0.10886230674475121
2.21,1,0,0,1,0.3380993048213873,-0.3380993048213873,-0.3380993048213873,0.3380993048213873,0.14080608880826656,-0.1408060888082665,-0.1408060888082665,0.14080608880826656
2.22,1,0,0,1,0.34288293451157376,-0.34288293451157387,-0.34288293451157387,0.34288293451157376,0.17219417356744046,-0.17219417356744213,-0.17219417356744213,0.17219417356744046
2.23,1,0,0,1,0.3463133619075551,-0.34631336190755496,-0.34631336190755496,0.3463133619075551,0.20290268659157765,-0.20290268659157756,-0.20290268659157756,0.20290268659157765
2.24,1,0,0,1,0.34837704867961267,-0.34837704867961267,-0.34837704867961267,0.34837704867961267,0.23281043540915872,-0.2328104354091595,-0.2328104354091595,0.23281043540915872
2.25,1,0,0,1,0.3490658503988659,-0.3490658503988659,-0.3490658503988659,0.3490658503988659,0.2617993877991489,-0.26179938779914885,-0.26179938779914885,0.2617993877991489
2.2600000000000002,1,0,0,1,0.3483770486796126,-0.3483770486796126,-0.3483770486796126,0.3483770486796126,0.2897551376102608,-0.2897551376102615,-0.2897551376102615,0.2897551376102608
2.27,1,0,0,1,0.3463133619075551,-0.3463133619075552,-0.3463133619075552,0.3463133619075551,0.3165673562697539,-0.31656735626975385,-0.31656735626975385,0.3165673562697539
2.2800000000000002,1,0,0,1,0.3428829345115737,-0.34288293451157376,-0.34288293451157376,0.3428829345115737,0.34213022819991995,-0.34213022819992056,-0.34213022819992056,0.34213022819991995
2.29,1,0,0,1,0.3380993048213874,-0.3380993048213874,-0.3380993048213874,0.3380993048213874,0.3663428684238135,-0.3663428684238141,-0.3663428684238141,0.3663428684238135
2.3000000000000003,1,0,0,1,0.3319813516379505,-0.33198135163795073,-0.33198135163795073,0.3319813516379505,0.3891097207121753,-0.38910972071217526,-0.38910972071217526,0.3891097207121753
2.31,1,0,0,1,0.32455321972745177,-0.32455321972745177,-0.32455321972745177,0.32455321972745177,0.4103409347002069,-0.41034093470020744,-0.41034093470020744,0.4103409347002069
2.32,1,0,0,1,0.3158442245329505,-0.3158442245329506,-0.3158442245329506,0.3158442245329505,0.4299527204859183,-0.42995272048591876,-0.42995272048591876,0.4299527204859183
2.33,1,0,0,1,0.3058887364797181,-0.3058887364797178,-0.3058887364797178,0.3058887364797181,0.44786767931058585,-0.4478676793105868,-0.4478676793105868,0.44786767931058585
2.34,1,0,0,1,0.29472604533087154,-0.29472604533087154,-0.29472604533087154,0.29472604533087154,0.4640151090162934,-0.4640151090162938,-0.4640151090162938,0.4640151090162934
2.35,1,0,0,1,0.2824002051286257,-0.2824002051286253,-0.2824002051286253,0.2824002051286257,0.4783312830750531,-0.4783312830750539,-0.4783312830750539,0.4783312830750531
2.36,1,0,0,1,0.26895986033311886,-0.2689598603331193,-0.2689598603331193,0.26895986033311886,0.4907597020882917,-0.49075970208829167,-0.49075970208829167,0.4907597020882917
2.37,1,0,0,1,0.25445805384494896,-0.25445805384494896,-0.25445805384494896,0.25445805384494896,0.501251316764169,-0.5012513167641692,-0.5012513167641692,0.501251316764169
2.38,1,0,0,1,0.23895201766908064,-0.23895201766908117,-0.23895201766908117,0.23895201766908064,0.5097647214927216,-0.5097647214927216,-0.5097647214927216,0.5097647214927216
2.39,1,0,0,1,0.22250294704626442,-0.22250294704626444,-0.22250294704626444,0.22250294704626442,0.5162663177548912,-0.5162663177548913,-0.5162663177548913,0.5162663177548912
2.4,1,0,0,1,0.20517575894338422,-0.20517575894338427,-0.20517575894338427,0.20517575894338422,0.5207304467205273,-0.5207304467205274,-0.5207304467205274,0.5207304467205273
2.41,1,0,0,1,0.18703883585584197,-0.18703883585584255,-0.18703883585584255,0.18703883585584197,0.5231394905120694,-0.5231394905120694,-0.5231394905120694,0.5231394905120694
2.42,1,0,0,1,0.16816375593309374,-0.1681637559330938,-0.1681637559330938,0.16816375593309374,0.5234839417342595,-0.5234839417342595,-0.5234839417342595,0.5234839417342595
2.43,1,0,0,1,0.14862501049238871,-0.14862501049238933,-0.14862501049238933,0.14862501049238871,0.5217624409954884,-0.5217624409954884,-0.5217624409954884,0.5217624409954884
2.44,1,0,0,1,0.1284997100355793,-0.12849971003557875,-0.12849971003557875,0.1284997100355793,0.5179817822726933,-0.5179817822726931,-0.5179817822726931,0.5179817822726933
2.45,1,0,0,1,0.10786727992919218,-0.10786727992919222,-0.10786727992919222,0.10786727992919218,0.5121568860986342,-0.512156886098634,-0.512156886098634,0.5121568860986342
2.46,1,0,0,1,0.08680914694879836,-0.08680914694879781,-0.08680914694879781,0.08680914694879836,0.5043107406773687,-0.5043107406773683,-0.5043107406773683,0.5043107406773687
2.47,1,0,0,1,0.06540841792472323,-0.06540841792472327,-0.06540841792472327,0.06540841792472323,0.4944743111603108,-0.49447431116031054,-0.49447431116031054,0.4944743111603108
2.48,1,0,0,1,0.04374955175736351,-0.04374955175736355,-0.04374955175736355,0.04374955175736351,0.48268641744092794,-0.48268641744092755,-0.48268641744092755,0.48268641744092794
2.49,1,0,0,1,0.02191802609648584,-0.021918026096485264,-0.021918026096485264,0.02191802609648584,0.4689935809503534,-0.46899358095035254,-0.46899358095035254,0.4689935809503534
2.5,1,0,0,1,2.1374118819131e-16,-2.5648942582957195e-16,-2.5648942582957195e-16,2.1374118819131e-16,0.45344984105855474,-0.4534498410585543,-0.4534498410585543,0.45344984105855474
2.5100000000000002,0,1,1,0,-0.021918026096486652,0.021918026096487228,0.021918026096487228,-0.021918026096486652,0.4361165418056239,-0.4361165418056229,-0.4361165418056229,0.4361165418056239
2.52,0,1,1,0,-0.04374955175736308,0.043749551757363045,0.043749551757363045,-0.04374955175736308,0.4170620898048831,-0.4170620898048826,-0.4170620898048826,0.4170620898048831
2.5300000000000002,0,1,1,0,-0.0654084179247234,0.06540841792472399,0.06540841792472399,-0.0654084179247234,0.3963616842732259,-0.3963616842732247,-0.3963616842732247,0.3963616842732259
2.54,0,1,1,0,-0.08680914694879795,0.08680914694879731,0.08680914694879731,-0.08680914694879795,0.37409702025417174,-0.3740970202541718,-0.3740970202541718,0.37409702025417174
2.5500000000000003,0,1,1,0,-0.10786727992919296,0.10786727992919291,0.10786727992919291,-0.10786727992919296,0.3503559662048452,-0.35035596620484455,-0.35035596620484455,0.3503559662048452
2.56,0,1,1,0,-0.12849971003557947,0.12849971003557945,0.12849971003557945,-0.12849971003557947,0.3252322172193244,-0.32523221721932366,-0.32523221721932366,0.3252322172193244
2.57,0,1,1,0,-0.14862501049238777,0.14862501049238774,0.14862501049238774,-0.14862501049238777,0.29882492525690685,-0.2988249252569061,-0.2988249252569061,0.29882492525690685
2.58,0,1,1,0,-0.16816375593309335,0.16816375593309332,0.16816375593309332,-0.16816375593309335,0.27123830783461966,-0.2712383078346189,-0.2712383078346189,0.27123830783461966
2.59,0,1,1,0,-0.18703883585584216,0.1870388358558421,0.1870388358558421,-0.18703883585584216,0.24258123672830642,-0.24258123672830567,-0.24258123672830567,0.24258123672830642
2.6,0,1,1,0,-0.20517575894338388,0.20517575894338383,0.20517575894338383,-0.20517575894338388,0.21296680830545187,-0.21296680830545103,-0.21296680830545103,0.21296680830545187
2.61,0,1,1,0,-0.22250294704626408,0.22250294704626405,0.22250294704626405,-0.22250294704626408,0.1825118971854955,-0.18251189718549468,-0.18251189718549468,0.1825118971854955
2.62,0,1,1,0,-0.23895201766907992,0.23895201766907986,0.23895201766907986,-0.23895201766907992,0.1513366949891024,-0.15133669498910157,-0.15133669498910157,0.1513366949891024
2.63,0,1,1,0,-0.25445805384494863,0.2544580538449486,0.2544580538449486,-0.25445805384494863,0.11956423599674666,-0.11956423599674583,-0.11956423599674583,0.11956423599674666
2.64,0,1,1,0,-0.268959860333119,0.268959860333119,0.268959860333119,-0.268959860333119,0.08731991158861348,-0.08731991158861263,-0.08731991158861263,0.08731991158861348
2.65,0,1,1,0,-0.282400205128625,0.282400205128625,0.282400205128625,-0.282400205128625,0.05473097538211666,-0.0547309753821158,-0.0547309753821158,0.05473097538211666
2.66,0,1,1,0,-0.2947260453308713,0.2947260453308713,0.2947260453308713,-0.2947260453308713,0.02192604101998715,-0.02192604101998628,-0.02192604101998628,0.02192604101998715
2.67,0,1,1,0,-0.3058887364797182,0.30588873647971815,0.30588873647971815,-0.3058887364797182,-0.010965425408991099,0.010965425408991964,0.010965425408991964,-0.010965425408991099
2.68,0,1,1,0,-0.31584422453295036,0.31584422453295036,0.31584422453295036,-0.31584422453295036,-0.04381361631350641,0.04381361631350727,0.04381361631350727,-0.04381361631350641
2.69,0,1,1,0,-0.3245532197274516,0.32455321972745155,0.32455321972745155,-0.3245532197274516,-0.07648889489096959,0.07648889489097045,0.07648889489097045,-0.07648889489096959
2.7,0,1,1,0,-0.33198135163795056,0.33198135163795056,0.33198135163795056,-0.33198135163795056,-0.10886230674475024,0.10886230674475107,0.10886230674475107,-0.10886230674475024
2.71,0,1,1,0,-0.3380993048213873,0.3380993048213873,0.3380993048213873,-0.3380993048213873,-0.1408060888082665,0.1408060888082673,0.1408060888082673,-0.1408060888082665
2.72,0,1,1,0,-0.34288293451157387,0.34288293451157387,0.34288293451157387,-0.34288293451157387,-0.17219417356744213,0.17219417356744207,0.17219417356744207,-0.17219417356744213
2.73,0,1,1,0,-0.34631336190755496,0.34631336190755496,0.34631336190755496,-0.34631336190755496,-0.20290268659157756,0.2029026865915775,0.2029026865915775,-0.20290268659157756
2.74,0,1,1,0,-0.34837704867961267,0.34837704867961267,0.34837704867961267,-0.34837704867961267,-0.2328104354091595,0.23281043540915944,0.23281043540915944,-0.2328104354091595
2.75,0,1,1,0,-0.3490658503988659,0.3490658503988659,0.3490658503988659,-0.3490658503988659,-0.26179938779914885,0.2617993877991488,0.2617993877991488,-0.26179938779914885
2.7600000000000002,0,1,1,0,-0.3483770486796126,0.3483770486796126,0.3483770486796126,-0.3483770486796126,-0.2897551376102615,0.28975513761026145,0.28975513761026145,-0.2897551376102615
2.77,0,1,1,0,-0.346313361907555,0.346313361907555,0.346313361907555,-0.346313361907555,-0.3165673562697554,0.31656735626975535,0.31656735626975535,-0.3165673562697554
2.7800000000000002,0,1,1,0,-0.34288293451157376,0.34288293451157376,0.34288293451157376,-0.34288293451157376,-0.34213022819992056,0.3421302281999205,0.3421302281999205,-0.34213022819992056
2.79,0,1,1,0,-0.3380993048213874,0.3380993048213874,0.3380993048213874,-0.3380993048213874,-0.3663428684238141,0.366342868423814,0.366342868423814,-0.3663428684238141
2.8000000000000003,0,1,1,0,-0.33198135163795073,0.33198135163795073,0.33198135163795073,-0.33198135163795073,-0.38910972071217526,0.3891097207121752,0.3891097207121752,-0.38910972071217526
2.81,0,1,1,0,-0.32455321972745177,0.32455321972745177,0.32455321972745177,-0.32455321972745177,-0.41034093470020744,0.4103409347002074,0.4103409347002074,-0.41034093470020744
2.82,0,1,1,0,-0.3158442245329506,0.3158442245329506,0.3158442245329506,-0.3158442245329506,-0.42995272048591876,0.4299527204859187,0.4299527204859187,-0.42995272048591876
2.83,0,1,1,0,-0.3058887364797184,0.3058887364797184,0.3058887364797184,-0.3058887364797184,-0.44786767931058585,0.4478676793105858,0.4478676793105858,-0.44786767931058585
2.84,0,1,1,0,-0.29472604533087154,0.2947260453308716,0.2947260453308716,-0.29472604533087154,-0.4640151090162938,0.4640151090162938,0.4640151090162938,-0.4640151090162938
2.85,0,1,1,0,-0.2824002051286253,0.28240020512862535,0.28240020512862535,-0.2824002051286253,-0.4783312830750539,0.47833128307505385,0.47833128307505385,-0.4783312830750539
2.86,0,1,1,0,-0.2689598603331193,0.26895986033311936,0.26895986033311936,-0.2689598603331193,-0.49075970208829167,0.49075970208829167,0.49075970208829167,-0.49075970208829167
2.87,0,1,1,0,-0.25445805384494896,0.25445805384494896,0.25445805384494896,-0.25445805384494896,-0.5012513167641692,0.5012513167641692,0.5012513167641692,-0.5012513167641692
2.88,0,1,1,0,-0.23895201766908022,0.23895201766908025,0.23895201766908025,-0.23895201766908022,-0.5097647214927219,0.5097647214927219,0.5097647214927219,-0.5097647214927219
2.89,0,1,1,0,-0.22250294704626444,0.22250294704626447,0.22250294704626447,-0.22250294704626444,-0.5162663177548913,0.5162663177548913,0.5162663177548913,-0.5162663177548913
2.9,0,1,1,0,-0.20517575894338427,0.2051757589433843,0.2051757589433843,-0.20517575894338427,-0.5207304467205274,0.5207304467205274,0.5207304467205274,-0.5207304467205274
2.91,0,1,1,0,-0.18703883585584255,0.18703883585584258,0.18703883585584258,-0.18703883585584255,-0.5231394905120694,0.5231394905120694,0.5231394905120694,-0.5231394905120694
2.92,0,1,1,0,-0.1681637559330938,0.16816375593309382,0.16816375593309382,-0.1681637559330938,-0.5234839417342595,0.5234839417342595,0.5234839417342595,-0.5234839417342595
2.93,0,1,1,0,-0.1486250104923882,0.14862501049238824,0.14862501049238824,-0.1486250104923882,-0.5217624409954882,0.5217624409954883,0.5217624409954883,-0.5217624409954882
2.94,0,1,1,0,-0.12849971003557992,0.12849971003557997,0.12849971003557997,-0.12849971003557992,-0.5179817822726933,0.5179817822726933,0.5179817822726933,-0.5179817822726933
2.95,0,1,1,0,-0.10786727992919222,0.10786727992919228,0.10786727992919228,-0.10786727992919222,-0.512156886098634,0.5121568860986341,0.5121568860986341,-0.512156886098634
2.96,0,1,1,0,-0.08680914694879781,0.08680914694879785,0.08680914694879785,-0.08680914694879781,-0.5043107406773683,0.5043107406773683,0.5043107406773683,-0.5043107406773683
2.97,0,1,1,0,-0.06540841792472327,0.06540841792472331,0.06540841792472331,-0.06540841792472327,-0.49447431116031054,0.49447431116031054,0.49447431116031054,-0.49447431116031054
2.98,0,1,1,0,-0.04374955175736355,0.04374955175736359,0.04374955175736359,-0.04374955175736355,-0.48268641744092755,0.48268641744092755,0.48268641744092755,-0.48268641744092755
2.99,0,1,1,0,-0.0219180260964865,0.021918026096486545,0.021918026096486545,-0.0219180260964865,-0.4689935809503534,0.46899358095035343,0.46899358095035343,-0.4689935809503534
3.0,0,1,1,0,-2.5648942582957195e-16,2.9923766346783395e-16,2.9923766346783395e-16,-2.5648942582957195e-16,-0.4534498410585543,0.45344984105855435,0.45344984105855435,-0.4534498410585543
3.0100000000000002,1,0,0,1,0.021918026096487228,-0.021918026096487183,-0.021918026096487183,0.021918026096487228,-0.4361165418056229,0.436116541805623,0.436116541805623,-0.4361165418056229
3.02,1,0,0,1,0.043749551757363045,-0.043749551757362996,-0.043749551757362996,0.043749551757363045,-0.4170620898048826,0.41706208980488263,0.41706208980488263,-0.4170620898048826
3.0300000000000002,1,0,0,1,0.06540841792472399,-0.06540841792472393,-0.06540841792472393,0.06540841792472399,-0.3963616842732247,0.3963616842732247,0.3963616842732247,-0.3963616842732247
3.04,1,0,0,1,0.08680914694879731,-0.08680914694879727,-0.08680914694879727,0.08680914694879731,-0.3740970202541718,0.37409702025417185,0.37409702025417185,-0.3740970202541718
3.0500000000000003,1,0,0,1,0.10786727992919291,-0.10786727992919289,-0.10786727992919289,0.10786727992919291,-0.35035596620484455,0.3503559662048446,0.3503559662048446,-0.35035596620484455
3.06,1,0,0,1,0.12849971003557945,-0.1284997100355794,-0.1284997100355794,0.12849971003557945,-0.32523221721932366,0.3252322172193237,0.3252322172193237,-0.32523221721932366
3.0700000000000003,1,0,0,1,0.14862501049238885,-0.14862501049238883,-0.14862501049238883,0.14862501049238885,-0.29882492525690457,0.2988249252569046,0.2988249252569046,-0.29882492525690457
3.08,1,0,0,1,0.16816375593309332,-0.16816375593309327,-0.16816375593309327,0.16816375593309332,-0.2712383078346189,0.27123830783461894,0.27123830783461894,-0.2712383078346189
3.09,1,0,0,1,0.1870388358558421,-0.18703883585584208,-0.18703883585584208,0.1870388358558421,-0.24258123672830567,0.24258123672830573,0.24258123672830573,-0.24258123672830567
3.1,1,0,0,1,0.20517575894338383,-0.20517575894338383,-0.20517575894338383,0.20517575894338383,-0.21296680830545103,0.2129668083054511,0.2129668083054511,-0.21296680830545103
3.11,1,0,0,1,0.22250294704626405,-0.22250294704626403,-0.22250294704626403,0.22250294704626405,-0.18251189718549468,0.18251189718549474,0.18251189718549474,-0.18251189718549468
3.12,1,0,0,1,0.23895201766907986,-0.23895201766907984,-0.23895201766907984,0.23895201766907986,-0.15133669498910157,0.15133669498910163,0.15133669498910163,-0.15133669498910157
